RVIS,ensemblId:ID,TSS:int,strand,HGNCSymbol,entrezId,pLi
18.86608016,ENSG00000088367,34679426,1,EPB41L1,2036,0.645386132721516
77.64418377,ENSG00000131043,34824381,1,AAR2,25980,0.000262136180238876
14.26197458,ENSG00000080845,34894258,1,DLGAP4,22839,0.991952626284089
39.10068426,ENSG00000101335,35169887,1,MYL9,10398,0.0660421350679322
28.19159335,ENSG00000118707,35201891,1,TGIF2,60436,0.307264900831979
32.90322581,ENSG00000259399,35202956,1,TGIF2-C20orf24,100527943,0.932314274654765
48.77810362,ENSG00000101084,35234137,1,C20orf24,55969,0.856745481043852
29.94134897,ENSG00000101082,35274619,-1,SLA2,84174,0.384130951390547
NA,ENSG00000227688,35248806,1,HNRNPA3P2,NA,NA
34.53567937,ENSG00000101079,35374481,-1,NDRG3,57446,0.919621043818656
34.53567937,ENSG00000149636,35402221,-1,DSN1,79980,1.72357694081058e-06
64.44770283,ENSG00000149639,35492089,-1,SOGA1,140710,0.997564311741111
NA,ENSG00000242509,35498502,1,RN7SL156P,NA,NA
89.84359726,ENSG00000101342,35504524,1,TLDC2,140711,0.113178686310675
9.736070381,ENSG00000101347,35580246,-1,SAMHD1,25939,1.50497735378024e-05
16.76441838,ENSG00000080839,35724398,-1,RBL1,5933,1.76076225583568e-05
NA,ENSG00000231241,35650387,-1,RPS3AP3,NA,NA
NA,ENSG00000226144,35677657,1,RPS27AP3,NA,NA
NA,ENSG00000101353,35807991,-1,MROH8,140699,NA
57.40957967,ENSG00000118705,35806813,1,RPN2,6185,0.0316773430272863
55.23949169,ENSG00000118702,35890238,-1,GHRH,2691,0.455312663756291
65.09286413,ENSG00000101363,35918041,1,MANBAL,63905,0.169240549562547
15.18084066,ENSG00000197122,35973088,1,SRC,6714,0.988983228456412
NA,ENSG00000213979,36073936,-1,RPL7AP14,NA,NA
43.39198436,ENSG00000166619,36156333,-1,BLCAP,10904,0.468529446393196
49.84359726,ENSG00000053438,36149617,1,NNAT,4826,0.112567959949874
NA,ENSG00000235044,36158441,1,PPIAP3,NA,NA
NA,ENSG00000225759,36251521,-1,LINC00489,100861522,NA
17.68328446,ENSG00000132792,36322408,1,CTNNBL1,56259,0.28580047936403
83.80254154,ENSG00000132821,36531499,1,VSTM2L,128434,0.362003649087479
NA,ENSG00000199683,36603883,-1,RN7SKP185,NA,NA
29.42326491,ENSG00000101407,36661870,-1,TTI1,9675,0.000238871043749718
24.70185728,ENSG00000101413,36661948,1,RPRD1B,58490,0.595211393438137
NA,ENSG00000264767,36727102,-1,RN7SL237P,NA,NA
62.37536657,ENSG00000198959,36794980,-1,TGM2,7052,4.86367266752489e-14
95.4740958,ENSG00000149633,36889174,-1,KIAA1755,85449,2.32481835791205e-15
94.25219941,ENSG00000101425,36888551,1,BPI,149684,8.85642713755215e-09
98.71945259,ENSG00000129988,36974759,1,LBP,3929,5.69197086647934e-14
NA,ENSG00000196756,37063996,-1,SNHG17,NA,NA
NA,ENSG00000235408,37053979,-1,SNORA71B,26776,NA
NA,ENSG00000225091,37056085,-1,SNORA71A,26777,NA
NA,ENSG00000201512,37058446,-1,SNORA71C,677839,NA
NA,ENSG00000200354,37062641,-1,SNORA71D,677840,NA
NA,ENSG00000174365,37075221,1,SNHG11,677821,NA
NA,ENSG00000199266,37078013,1,SNORA60,677837,NA
3.000977517,ENSG00000170471,37101459,1,RALGAPB,57148,0.999999955632558
NA,ENSG00000263473,37145206,1,MIR548O2,100616190,NA
NA,ENSG00000231307,37166401,1,RPS3P2,NA,NA
67.55620723,ENSG00000182035,37209838,1,ADIG,149685,NA
NA,ENSG00000124143,37230577,1,ARHGAP40,343578,NA
22.49266862,ENSG00000101438,37353105,1,SLC32A1,140679,NA
46.97947214,ENSG00000101442,37377085,1,ACTR5,79913,1.00014232070039e-12
NA,ENSG00000199691,37390171,1,RN7SKP173,NA,NA
20.36168133,ENSG00000101445,37434348,1,PPP1R16B,26051,0.998536940448375
NA,ENSG00000240474,37501413,1,RN7SL116P,NA,NA
43.05962854,ENSG00000101447,37554955,1,FAM83D,81610,2.57679581643321e-05
26.87194526,ENSG00000101452,37590942,1,DHX35,60625,9.69273790916275e-11
NA,ENSG00000223864,37607065,-1,NPM1P19,NA,NA
NA,ENSG00000224357,37958567,-1,ATG3P1,NA,NA
NA,ENSG00000263943,37978035,-1,RN7SL680P,NA,NA
NA,ENSG00000241840,37981402,1,RN7SL194P,NA,NA
NA,ENSG00000234878,38561881,-1,HSPE1P1,NA,NA
40.62561095,ENSG00000204103,39317880,-1,MAFB,9935,NA
NA,ENSG00000238908,39482869,-1,RNA5SP484,NA,NA
NA,ENSG00000222612,39652845,1,RNU2-52P,NA,NA
14.18377322,ENSG00000198900,39657458,1,TOP1,7150,0.999999399962319
3.94916911,ENSG00000124181,39765600,1,PLCG1,5335,0.76335235197211
10.19550342,ENSG00000174306,39946312,-1,ZHX3,23051,0.354421202947907
NA,ENSG00000242748,39825331,1,RPL23AP81,NA,NA
NA,ENSG00000263989,39919217,-1,RN7SL615P,NA,NA
97.31182796,ENSG00000132793,39969560,1,LPIN3,64900,4.43532236084843e-11
73.4799609,ENSG00000183798,39995467,-1,EMILIN3,90187,0.00139809720973059
1.671554252,ENSG00000124177,40247133,-1,CHD6,84181,0.99999999999754
NA,ENSG00000232493,40176061,1,RPL12P11,NA,NA
NA,ENSG00000252386,40313730,-1,RNU6-1018P,NA,NA
13.95894428,ENSG00000196090,41818610,-1,PTPRT,11122,0.999998893194682
NA,ENSG00000223190,41691966,1,RN7SKP100,NA,NA
NA,ENSG00000240639,41850846,1,RN7SL666P,NA,NA
NA,ENSG00000226038,41859400,1,PPIAP21,NA,NA
NA,ENSG00000201021,42034113,1,RNU6-743P,NA,NA
NA,ENSG00000233711,42052178,-1,EIF4EBP2P1,NA,NA
23.18670577,ENSG00000124193,42086568,1,SRSF6,6431,0.992976413171211
NA,ENSG00000201372,42101653,1,RNU6-1251P,NA,NA
61.40762463,ENSG00000185513,42136320,1,L3MBTL1,26013,2.0785493269036e-07
42.6001955,ENSG00000101049,42187608,1,SGK2,10110,2.93457296557479e-07
40.22482893,ENSG00000101052,42219571,1,IFT52,51098,0.00016303013234085
NA,ENSG00000215467,42281163,1,RPL27AP,NA,NA
44.40860215,ENSG00000101057,42295754,1,MYBL2,4605,0.992108233056559
78.32844575,ENSG00000124196,42355638,-1,GTSF1L,149699,0.0573625002264625
NA,ENSG00000206801,42425183,-1,RNU6-639P,NA,NA
50.75268817,ENSG00000124191,42543504,1,TOX2,84969,0.674075157439045
NA,ENSG00000241229,42635888,1,RN7SL443P,NA,NA
28.40664712,ENSG00000149596,42816218,-1,JPH2,57158,0.0145044420330593
42.75659824,ENSG00000132823,42839431,-1,OSER1,51526,0.00872888785285661
NA,ENSG00000223891,42839600,1,OSER1-AS1,100505783,NA
51.61290323,ENSG00000124194,42875887,1,GDAP1L1,78997,0.353968502367603
47.89833822,ENSG00000197296,42939809,-1,FITM2,128486,0.000110416566392742
82.54154448,ENSG00000101074,42965626,1,R3HDML,140902,0.00299617468807422
27.98631476,ENSG00000101076,42984340,1,HNF4A,3172,0.919225678145736
NA,ENSG00000229005,43024346,-1,HNF4A-AS1,101927219,NA
NA,ENSG00000266151,43036760,1,MIR3646,100500813,NA
NA,ENSG00000168746,43093984,-1,C20orf62,140834,NA
NA,ENSG00000226243,43095482,-1,RPL37AP1,NA,NA
31.28054741,ENSG00000124120,43104526,1,TTPAL,79183,0.640756733161688
43.40175953,ENSG00000132824,43150750,-1,SERINC3,10955,0.590252231777824
48.46529814,ENSG00000168734,43160426,1,PKIG,11142,0.564580331450696
66.98924731,ENSG00000196839,43280874,-1,ADA,100,2.83298527981767e-09
56.91104594,ENSG00000064205,43343485,1,WISP2,8839,0.0016907930598105
56.32453568,ENSG00000124249,43374421,1,KCNK15,60598,0.106847941612793
26.78396872,ENSG00000101098,43438979,-1,RIMS4,140730,0.952765434512064
NA,ENSG00000263911,43509775,-1,RN7SL31P,NA,NA
44.2228739,ENSG00000166913,43514317,1,YWHAB,7529,0.938360894039554
76.31476051,ENSG00000101104,43538703,1,PABPC1L,80336,0.993349750139363
22.70772239,ENSG00000025772,43589127,-1,TOMM34,10953,0.721089132713427
NA,ENSG00000227477,43595043,-1,STK4-AS1,100505826,NA
40.15640274,ENSG00000101109,43595115,1,STK4,6789,0.118311921511212
38.70967742,ENSG00000124134,43729753,-1,KCNS1,3787,0.362998541245244
51.82795699,ENSG00000175121,43743813,-1,WFDC5,149708,5.6017444083725e-05
70.84066471,ENSG00000168703,43753106,-1,WFDC12,128488,0.0568531699708981
63.02052786,ENSG00000124102,43803517,1,PI3,5266,0.00564031437143875
75.00488759,ENSG00000124233,43835638,1,SEMG1,6406,1.9424739088767e-14
57.66373412,ENSG00000124157,43849941,1,SEMG2,6407,6.77030449388864e-15
47.46823069,ENSG00000124107,43883205,-1,SLPI,6590,0.00034794041537936
83.51906158,ENSG00000124159,43937169,-1,MATN4,8785,9.70350471147918e-05
78.9540567,ENSG00000124232,43935491,1,RBPJL,11317,1.89367601104857e-11
49.94134897,ENSG00000124145,43977064,-1,SDC4,6385,0.0118034906332036
43.1769306,ENSG00000204070,43990577,1,SYS1,90196,0.474140969012541
NA,ENSG00000254806,43991840,1,SYS1-DBNDD2,90196,NA
86.98924731,ENSG00000124251,44036529,-1,TP53TG5,27296,3.30244359376843e-06
NA,ENSG00000244274,44034697,1,DBNDD2,55861,0.0506088642378966
55.80645161,ENSG00000124155,44044717,1,PIGT,51604,4.65840286191537e-12
54.93646139,ENSG00000101443,44098346,1,WFDC2,10406,0.634143544716743
NA,ENSG00000237068,44120311,-1,RPL5P2,NA,NA
NA,ENSG00000101446,44144264,-1,SPINT3,10816,NA
62.92277615,ENSG00000243543,44168134,-1,WFDC6,140870,0.054913983307631
64.02737048,ENSG00000101448,44176391,-1,EPPIN,100526773,0.000111214074168112
67.65395894,ENSG00000249139,44176065,-1,EPPIN-WFDC6,100526773,0.000111214074168112
NA,ENSG00000229900,44168866,-1,HSPD1P21,NA,NA
53.79276637,ENSG00000158901,44207965,-1,WFDC8,90199,4.97250859518292e-06
NA,ENSG00000201923,44188515,-1,RNA5SP485,NA,NA
NA,ENSG00000230860,44197446,-1,CCNB1IP1P2,NA,NA
68.35777126,ENSG00000180205,44259907,-1,WFDC9,259240,0.0108113463900981
72.65884653,ENSG00000180305,44258165,1,WFDC10A,140832,0.27466328624647
NA,ENSG00000235508,44270009,-1,RPS2P7,NA,NA
64.82893451,ENSG00000180083,44298909,-1,WFDC11,259239,0.00335013836988599
54.12512219,ENSG00000182931,44333658,-1,WFDC10B,280664,0.0148433867661418
56.6568915,ENSG00000168634,44330655,1,WFDC13,164237,0.252946356503913
NA,ENSG00000266071,44333819,-1,MIR3617,100500897,NA
66.05083089,ENSG00000149651,44350990,1,SPINT4,391253,0.0933895217408077
NA,ENSG00000226188,44374926,-1,HNRNPA1P3,NA,NA
63.01075269,ENSG00000124116,44420571,-1,WFDC3,140686,0.019237531618368
NA,ENSG00000168630,44378559,1,SPINT5P,NA,NA
NA,ENSG00000221046,44407337,1,RNU6ATAC38P,NA,NA
39.80449658,ENSG00000101457,44420576,1,DNTTIP1,116092,0.431436687799906
45.52297165,ENSG00000175063,44441215,1,UBE2C,11065,0.218752616276181
46.69599218,ENSG00000101470,44462384,-1,TNNC2,7125,0.547150267315584
87.40957967,ENSG00000124104,44462449,1,SNX21,90203,0.0208140161677358
86.61779081,ENSG00000101473,44486045,-1,ACOT8,10005,3.56850509972552e-05
53.11827957,ENSG00000132801,44486256,1,ZSWIM3,140831,0.00141328779660025
56.34408602,ENSG00000168612,44509866,1,ZSWIM1,90204,8.44135177374488e-05
63.44086022,ENSG00000149634,44516274,-1,SPATA25,128497,0.000413851176082059
31.31964809,ENSG00000124257,44519926,-1,NEURL2,140825,0.00262021372533022
31.5542522,ENSG00000064601,44518783,1,CTSA,5476,4.23467972299143e-05
47.30205279,ENSG00000100979,44540794,-1,PLTP,5360,0.000142042024392603
15.38611926,ENSG00000100982,44563267,1,PCIF1,63935,0.999961615698865
19.13978495,ENSG00000198026,44600833,-1,ZNF335,63925,0.00650300156857181
NA,ENSG00000235525,44604714,-1,FTLP1,NA,NA
64.55522972,ENSG00000100985,44637547,1,MMP9,4318,2.78769685742866e-08
6.33431085,ENSG00000124140,44650356,1,SLC12A5,57468,0.999987272496915
15.27859238,ENSG00000124160,44718591,-1,NCOA5,57727,0.996800143883867
NA,ENSG00000213820,44728157,1,RPL13P2,NA,NA
57.52688172,ENSG00000101017,44746911,1,CD40,958,0.658237503542853
14.36950147,ENSG00000149654,44937137,-1,CDH22,64405,NA
38.18181818,ENSG00000080189,44993043,-1,SLC35C2,51006,0.0471490104786645
10.22482893,ENSG00000062598,45061704,-1,ELMO2,63916,0.000350882321256971
NA,ENSG00000215452,45087915,-1,ZNF663P,NA,NA
NA,ENSG00000225849,45093763,-1,MKRN7P,7686,NA
NA,ENSG00000184617,45113100,1,ZNF840,NA,NA
61.74975562,ENSG00000198185,45142198,-1,ZNF334,55713,4.08828905187586e-08
NA,ENSG00000149635,45179213,-1,OCSTAMP,128506,NA
69.63831867,ENSG00000158296,45304714,-1,SLC13A3,64849,0.0532868032183935
70.54740958,ENSG00000172315,45318418,-1,TP53RK,112858,0.349270745629922
46.80351906,ENSG00000197496,45338126,1,SLC2A10,81031,0.00820173708336499
NA,ENSG00000222874,45487972,1,RN7SKP33,NA,NA
46.03128055,ENSG00000064655,45523263,1,EYA2,2139,0.335504422060954
NA,ENSG00000226769,45626235,1,GAPDHP54,NA,NA
NA,ENSG00000264901,45795609,1,MIR3616,100500814,NA
3.313782991,ENSG00000101040,45985567,-1,ZMYND8,23613,0.999997106368404
NA,ENSG00000265532,45937126,-1,RN7SL243P,NA,NA
NA,ENSG00000234075,46107754,-1,RPL35AP,NA,NA
NA,ENSG00000202186,46113125,-1,RNU6-497P,NA,NA
NA,ENSG00000201742,46121829,-1,RNU6-563P,NA,NA
15.43499511,ENSG00000124151,46130601,1,NCOA3,8202,0.999916717705241
32.6686217,ENSG00000196562,46415360,-1,SULF2,55959,0.878046240550913
NA,ENSG00000238950,46455788,-1,RNU7-173P,NA,NA
NA,ENSG00000215448,46488532,1,SRMP1,NA,NA
NA,ENSG00000251770,46501935,1,RNA5SP486,NA,NA
NA,ENSG00000238785,46533092,1,RNU7-92P,NA,NA
NA,ENSG00000235621,46988693,1,LINC00494,284749,NA
NA,ENSG00000238452,47122555,-1,RNU7-144P,NA,NA
22.2971652,ENSG00000124126,47444420,-1,PREX1,57580,0.999999621898147
1.46627566,ENSG00000124198,47538427,1,ARFGEF2,10564,0.999999938266667
NA,ENSG00000230758,47655139,-1,SNAP23P,NA,NA
3.66568915,ENSG00000124207,47662849,1,CSE1L,1434,0.999981566389526
15.36656891,ENSG00000124214,47804904,-1,STAU1,6780,0.996415824871937
NA,ENSG00000226284,47751017,1,ARPC3P1,NA,NA
20.62561095,ENSG00000124228,47835884,1,DDX27,55661,0.250170092340815
14.11534702,ENSG00000124201,47894963,-1,ZNFX1,57169,0.999981099240724
NA,ENSG00000177410,47894715,1,ZFAS1,441951,NA
NA,ENSG00000209042,47895477,1,SNORD12C,26765,NA
NA,ENSG00000222365,47896856,1,SNORD12B,100113393,NA
NA,ENSG00000212304,47897220,1,SNORD12,692057,NA
25.00488759,ENSG00000158445,48099184,-1,KCNB1,3745,0.982587869780031
95.86510264,ENSG00000124212,48184683,-1,PTGIS,5740,2.42325399858621e-05
43.08895406,ENSG00000158470,48330415,-1,B4GALT5,9334,0.991657870655178
NA,ENSG00000264946,48338486,1,RN7SL197P,NA,NA
NA,ENSG00000231878,48346379,-1,SNRPFP1,NA,NA
NA,ENSG00000252540,48411348,1,RNU6-919P,NA,NA
8.856304985,ENSG00000197818,48429250,1,SLC9A8,23315,2.81662458191787e-05
NA,ENSG00000252123,48444529,1,RNU7-72P,NA,NA
37.54643206,ENSG00000158480,48532080,-1,SPATA2,9825,0.848756563292112
59.04203324,ENSG00000124226,48552948,1,RNF114,55905,0.0170045996254868
NA,ENSG00000229222,48573282,1,KRT18P4,NA,NA
NA,ENSG00000206710,48588643,1,RNU6-147P,NA,NA
37.91788856,ENSG00000124216,48599536,1,SNAI1,6615,0.367002590610049
NA,ENSG00000231265,48658041,-1,TRERNA1,100887755,NA
46.98924731,ENSG00000244687,48732496,-1,UBE2V1,7336,0.0019545255342164
40.94819159,ENSG00000124208,48770174,-1,TMEM189-UBE2V1,387522,0.00518500567573873
47.50733138,ENSG00000240849,48770335,-1,TMEM189,387522,0.00518500567573873
NA,ENSG00000172216,48807376,1,CEBPB,1051,0.184473672069434
NA,ENSG00000244376,49046020,-1,RN7SL636P,NA,NA
NA,ENSG00000231715,49096304,1,COX6CP2,NA,NA
33.64613881,ENSG00000196396,49126891,1,PTPN1,5770,0.69764496881077
NA,ENSG00000239742,49174535,-1,RN7SL672P,NA,NA
NA,ENSG00000208018,49202323,1,MIR645,693230,NA
NA,ENSG00000042062,49308065,-1,FAM65C,140876,1.45014435980138e-12
NA,ENSG00000221091,49231322,-1,MIR1302-5,100302146,NA
NA,ENSG00000231302,49237300,1,RPL36P2,NA,NA
43.00097752,ENSG00000124171,49348081,1,PARD6B,84612,0.807577374871722
79.48191593,ENSG00000124243,49411431,1,BCAS4,55653,0.0466393235045461
NA,ENSG00000230043,49457286,-1,TMSB4XP6,NA,NA
4.525904203,ENSG00000101126,49547958,-1,ADNP,23394,0.9989040999292
NA,ENSG00000228663,49530268,1,PSMD10P1,NA,NA
42.86412512,ENSG00000000419,49575092,-1,DPM1,8813,0.536747471706315
42.42424242,ENSG00000124217,49575363,1,MOCS3,27304,1.13606849844989e-05
33.61681329,ENSG00000026559,49639666,-1,KCNG1,3755,0.274579646128645
NA,ENSG00000228820,49748204,-1,RPSAP1,NA,NA
18.73900293,ENSG00000101096,50179370,-1,NFATC2,4773,0.99925103106598
NA,ENSG00000266761,50069514,-1,MIR3194,100422889,NA
4.046920821,ENSG00000054793,50385173,-1,ATP9A,10079,0.999980637361735
15.0342131,ENSG00000101115,50419059,-1,SALL4,57167,0.999442034343346
NA,ENSG00000252467,50518830,1,RNU6-347P,NA,NA
NA,ENSG00000252654,50521508,1,RNU7-6P,NA,NA
NA,ENSG00000263659,50557372,-1,RN7SL603P,NA,NA
45.29814272,ENSG00000020256,50820847,-1,ZFP64,55734,0.00518985254415644
NA,ENSG00000233347,50727588,-1,ERP29P1,NA,NA
NA,ENSG00000234821,51127791,1,MRPS33P4,NA,NA
NA,ENSG00000230636,51506701,1,RPL36P1,NA,NA
44.53567937,ENSG00000182463,51588946,1,TSHZ2,128553,0.406843773399705
NA,ENSG00000199218,51714191,1,RN7SKP184,NA,NA
NA,ENSG00000224530,52037738,1,PPIAP10,NA,NA
15.1026393,ENSG00000171940,52226446,-1,ZNF217,7764,0.995447743940774
NA,ENSG00000238468,52285297,-1,RNU7-14P,NA,NA
NA,ENSG00000241721,52492096,-1,SUMO1P1,NA,NA
83.9198436,ENSG00000064787,52687304,-1,BCAS1,8537,0.0136569957373472
NA,ENSG00000265595,52685024,-1,MIR4756,100616225,NA
78.38709677,ENSG00000019186,52790512,-1,CYP24A1,1591,3.24300393313511e-10
64.8973607,ENSG00000101132,52824386,1,PFDN4,5203,0.100179293326146
58.70967742,ENSG00000101134,53092136,1,DOK5,55816,0.0439811915489279
NA,ENSG00000252089,53476351,-1,RNU4ATAC7P,NA,NA
NA,ENSG00000185834,53691155,1,RPL12P4,NA,NA
31.2512219,ENSG00000054803,54580528,-1,CBLN4,140689,0.348291542584304
NA,ENSG00000222118,54780229,-1,RNA5SP487,NA,NA
29.70674487,ENSG00000124089,54823788,1,MC3R,4159,0.0013603798509996
41.96480938,ENSG00000124098,54933971,1,FAM210B,116151,0.0723304939713369
34.28152493,ENSG00000087586,54967393,-1,AURKA,6790,0.435603931095833
13.19648094,ENSG00000101138,54967427,1,CSTF1,1477,0.937895869936688
76.51026393,ENSG00000087589,54987168,1,CASS4,57091,0.296175209094422
NA,ENSG00000228601,55034639,-1,RPL39P,NA,NA
54.56500489,ENSG00000022277,55043647,1,RTFDC1,51507,0.00393227636872296
NA,ENSG00000124091,55100981,-1,GCNT7,140687,NA
71.35874878,ENSG00000124103,55092243,1,FAM209A,388799,0.0316770454966637
61.46627566,ENSG00000213714,55108302,1,FAM209B,388799,0.0297206395001582
NA,ENSG00000214541,55176757,1,RPS4XP3,NA,NA
29.79472141,ENSG00000087510,55204358,1,TFAP2C,7022,0.939950974403548
NA,ENSG00000252091,55242486,1,RNU6-1146P,NA,NA
NA,ENSG00000241821,55263457,1,RN7SL170P,NA,NA
NA,ENSG00000237000,55276570,-1,PTMAP6,NA,NA
NA,ENSG00000207158,55361143,-1,RNU6-929P,NA,NA
32.78592375,ENSG00000101144,55841685,-1,BMP7,655,0.98128676800379
NA,ENSG00000266666,55896647,-1,MIR4325,100422883,NA
53.95894428,ENSG00000054796,55904815,1,SPO11,23626,0.000356300036119442
31.72043011,ENSG00000101146,55926066,1,RAE1,8480,0.991169300003019
NA,ENSG00000228995,55933425,-1,MTND1P9,NA,NA
NA,ENSG00000256222,55934878,-1,MTRNR2L3,100462983,NA
59.64809384,ENSG00000132819,55966463,1,RBM38,55544,0.859282996288302
NA,ENSG00000124097,56064083,-1,HMGB1P1,NA,NA
71.01661779,ENSG00000124092,56100708,-1,CTCFL,140690,0.78303184194046
56.22678397,ENSG00000124253,56136136,1,PCK1,5105,3.93284883371259e-08
94.00782014,ENSG00000124256,56195632,-1,ZBP1,81030,1.29679362994319e-10
45.69892473,ENSG00000124225,56286592,-1,PMEPA1,56937,0.416594874357437
NA,ENSG00000263453,56470450,1,MIR4532,100616353,NA
89.65786901,ENSG00000124237,56725960,1,C20orf85,128602,1.38449977889469e-05
NA,ENSG00000124227,56803709,-1,ANKRD60,140731,NA
NA,ENSG00000124224,56884495,-1,PPP4R1L,NA,NA
59.1202346,ENSG00000124209,56884752,1,RAB22A,57403,0.685129847877273
44.71163245,ENSG00000124164,56964178,1,VAPB,9217,0.739723829926661
81.30987292,ENSG00000198768,57090187,-1,APCDD1L,164284,0.0175592164085508
NA,ENSG00000231290,57090435,1,APCDD1L-AS1,149773,NA
54.09579668,ENSG00000124222,57226328,1,STX16,8675,0.235503144787157
NA,ENSG00000254995,57226490,1,STX16-NPEPL1,NA,NA
46.46138807,ENSG00000215440,57264187,1,NPEPL1,100652930,1.80492173035865e-07
NA,ENSG00000237121,57358877,-1,PIEZO1P2,NA,NA
NA,ENSG00000268649,57392780,-1,MIR296,407022,NA
NA,ENSG00000216031,57393368,-1,MIR298,100126296,NA
NA,ENSG00000235590,57425958,-1,GNAS-AS1,149775,NA
51.28054741,ENSG00000087460,57414773,1,GNAS,2778,0.9995400816303
10.64516129,ENSG00000101158,57556263,1,NELFCD,51497,0.205977810131081
43.79276637,ENSG00000101160,57582302,-1,CTSZ,1522,1.31534221236972e-09
76.99902248,ENSG00000101162,57594309,1,TUBB1,81027,7.16532359955701e-06
57.31182796,ENSG00000124172,57607437,-1,ATP5E,514,0.0060568330836871
NA,ENSG00000101166,57617964,-1,SLMO2,51012,0.24136867864781
NA,ENSG00000232925,57688279,1,MRPS16P2,NA,NA
57.49755621,ENSG00000124203,57766075,1,ZNF831,128611,7.64881641877554e-09
36.76441838,ENSG00000124205,57875482,1,EDN3,1908,0.0723949084714923
NA,ENSG00000233686,58035892,-1,PIEZO1P1,NA,NA
39.37438905,ENSG00000087495,58152564,1,PHACTR3,116154,0.971713289002321
NA,ENSG00000238777,58427783,-1,RNU7-141P,NA,NA
85.73802542,ENSG00000196074,58508710,-1,SYCP2,10388,0.999993566714356
34.57478006,ENSG00000196227,58508819,1,FAM217B,63939,0.0010813237416719
36.64711632,ENSG00000132825,58515352,-1,PPP1R3D,5509,0.0677652743829041
91.36852395,ENSG00000124215,58533471,1,CDH26,60437,5.55635014833331e-23
NA,ENSG00000176659,58630980,1,C20orf197,284756,0.0552321459200376
NA,ENSG00000207802,58883532,1,MIR646,693231,NA
NA,ENSG00000229690,58989930,-1,MTCO2P1,NA,NA
NA,ENSG00000266140,59053169,1,MIR4533,100616362,NA
NA,ENSG00000265617,59139620,1,MIR548AG2,100616440,NA
33.92961877,ENSG00000179242,59827482,1,CDH4,1002,0.966988413982154
8.328445748,ENSG00000130699,60640866,-1,TAF4,6874,0.999487085673133
NA,ENSG00000221417,60528718,-1,MIR1257,100302168,NA
36.63734115,ENSG00000149657,60697517,1,LSM14B,149986,0.967227480386856
33.72434018,ENSG00000101182,60718496,-1,PSMA7,5688,0.965751461122936
35.34701857,ENSG00000184402,60718822,1,SS18L1,26039,0.812233116235997
93.31378299,ENSG00000101181,60758085,1,MTG2,26164,0.000608857161369286
43.49951124,ENSG00000101180,60795323,-1,HRH3,11255,0.366881477706972
33.75366569,ENSG00000130703,60813580,1,OSBPL2,9885,0.50491184114321
36.26588465,ENSG00000130706,60877149,1,ADRM1,11047,0.981917517015876
99.95112414,ENSG00000130702,60942368,-1,LAMA5,3911,0.943037981027839
NA,ENSG00000265329,60907613,-1,MIR4758,100616340,NA
50.61583578,ENSG00000171858,60962172,1,RPS21,6227,0.46553481920164
51.76930596,ENSG00000149679,60982341,-1,CABLES2,81928,0.000167846578276169
95.59139785,ENSG00000130701,61002589,-1,RBBP8NL,140893,0.00748846457322915
67.22385142,ENSG00000130700,61051026,-1,GATA5,140628,0.250742908677773
